respondent_id,h1n1_vaccine,seasonal_vaccine
50717,0.22810827,0.4190399
50718,0.3722016,0.70337594
50719,0.19661048,0.4721219
50720,0.4309578,0.7520553
50721,0.183054,0.27027968
50722,0.18037358,0.3334582
50723,0.227481,0.61577034
50724,0.3173828,0.506634
50725,0.15785731,0.42521843
50726,0.12357854,0.15613517
50727,0.16176811,0.31063223
50728,0.26691568,0.8274611
50729,0.08621064,0.1638014
50730,0.17377856,0.38264692
50731,0.21236981,0.5096992
50732,0.20451076,0.49410784
50733,0.25720733,0.49321193
50734,0.26565072,0.5615625
50735,0.15833376,0.37356687
50736,0.18470736,0.5331431
50737,0.13718219,0.32809055
50738,0.25897226,0.49938464
50739,0.2032569,0.23842639
50740,0.24909715,0.81509525
50741,0.19915056,0.5350559
50742,0.26756936,0.54494303
50743,0.2950409,0.7541043
50744,0.20164624,0.38791573
50745,0.1641968,0.4000413
50746,0.23028982,0.3901691
50747,0.14104785,0.23389615
50748,0.1698763,0.31338182
50749,0.16717425,0.34836954
50750,0.15736492,0.27071854
50751,0.14247014,0.33057892
50752,0.21492787,0.43426433
50753,0.22954209,0.42830735
50754,0.17057906,0.281159
50755,0.28582978,0.7268711
50756,0.5279211,0.8510805
50757,0.32724503,0.6405905
50758,0.22266605,0.30733112
50759,0.21010077,0.45985758
50760,0.15034696,0.20978683
50761,0.36447906,0.59832317
50762,0.17244215,0.42870867
50763,0.09298807,0.13239896
50764,0.2226047,0.69763464
50765,0.14592542,0.28699362
50766,0.11373182,0.21605453
50767,0.21595043,0.2757292
50768,0.20672023,0.515845
50769,0.27541065,0.3386282
50770,0.20428972,0.3301695
50771,0.17741933,0.6499212
50772,0.23881179,0.33255422
50773,0.3345184,0.77305824
50774,0.17398146,0.4449283
50775,0.24908121,0.33773014
50776,0.36782223,0.77842087
50777,0.2934419,0.6907294
50778,0.22524267,0.37827674
50779,0.2844577,0.5132953
50780,0.22294948,0.40295175
50781,0.1591841,0.3830034
50782,0.5338009,0.79521006
50783,0.19748367,0.4856385
50784,0.16290365,0.49239513
50785,0.34299374,0.79431754
50786,0.16674522,0.38183463
50787,0.1863299,0.8334125
50788,0.081730865,0.15004504
50789,0.3186864,0.538473
50790,0.21230626,0.46422905
50791,0.2892868,0.43566346
50792,0.28647593,0.75589293
50793,0.28507534,0.7300906
50794,0.19247416,0.30255732
50795,0.1953157,0.37875882
50796,0.11644442,0.19981335
50797,0.26064965,0.55166894
50798,0.26164308,0.6438711
50799,0.27262595,0.5526588
50800,0.18795097,0.2646907
50801,0.19999097,0.506288
50802,0.1726124,0.28436244
50803,0.16253416,0.33943748
50804,0.29541165,0.32985035
50805,0.14383069,0.32138744
50806,0.14166197,0.22685234
50807,0.22920564,0.4871858
50808,0.2448651,0.62512624
50809,0.24916987,0.84633976
50810,0.17718646,0.5792002
50811,0.34642512,0.7189669
50812,0.13837536,0.2828331
50813,0.19309066,0.72798795
50814,0.29748613,0.45698863
50815,0.38064316,0.63709706
50816,0.4782977,0.8640925
50817,0.25519952,0.5499048
50818,0.18785718,0.31681123
50819,0.27881727,0.508527
50820,0.31877294,0.81856394
50821,0.16779199,0.23715352
50822,0.22686481,0.5457804
50823,0.16087382,0.27469504
50824,0.24286555,0.68577176
50825,0.2554774,0.4568724
50826,0.16365509,0.5693915
50827,0.2234371,0.61126745
50828,0.22337061,0.4013953
50829,0.20549917,0.49903968
50830,0.26415882,0.55694574
50831,0.14046265,0.6051429
50832,0.20451277,0.26892638
50833,0.15566258,0.3119293
50834,0.29239085,0.58193845
50835,0.29819754,0.69355476
50836,0.11012867,0.18598697
50837,0.13641928,0.20901641
50838,0.22757988,0.45609513
50839,0.16429149,0.24923217
50840,0.17914149,0.33694577
50841,0.38123605,0.5738197
50842,0.14412403,0.2571749
50843,0.11614763,0.1849642
50844,0.12119136,0.25347888
50845,0.13053374,0.23303176
50846,0.18038455,0.49095866
50847,0.2146544,0.18863575
50848,0.4053754,0.5293511
50849,0.23345332,0.32139006
50850,0.23911712,0.29042017
50851,0.09626235,0.21286643
50852,0.19686373,0.33978674
50853,0.12448274,0.2269817
50854,0.18773454,0.39047602
50855,0.123479836,0.45491862
50856,0.44180074,0.77614707
50857,0.20069388,0.45002678
50858,0.13736315,0.24157685
50859,0.14232896,0.21213478
50860,0.15302041,0.19147745
50861,0.20413171,0.6658468
50862,0.29757378,0.5828076
50863,0.13950774,0.47221765
50864,0.15200979,0.28254166
50865,0.21401092,0.5548559
50866,0.22151588,0.44555828
50867,0.31653163,0.41641593
50868,0.24072613,0.6761876
50869,0.18667887,0.35556805
50870,0.16757861,0.49936897
50871,0.15147343,0.5313595
50872,0.16875972,0.44657895
50873,0.36454123,0.7984481
50874,0.3905236,0.7237139
50875,0.3161984,0.74857455
50876,0.13348043,0.24982515
50877,0.3831931,0.7570729
50878,0.32927626,0.6899153
50879,0.1313797,0.2994723
50880,0.1905887,0.39685744
50881,0.13327244,0.25457168
50882,0.49727312,0.8003248
50883,0.20016026,0.40903097
50884,0.1489878,0.23544943
50885,0.41411403,0.8189519
50886,0.23325635,0.65608436
50887,0.18394192,0.3961205
50888,0.22899225,0.5016133
50889,0.45999864,0.77999777
50890,0.19311185,0.44238016
50891,0.27421537,0.57490045
50892,0.3085428,0.2755217
50893,0.17151676,0.46809754
50894,0.23047476,0.6970455
50895,0.1363684,0.32582244
50896,0.18872228,0.40019768
50897,0.20253684,0.22258538
50898,0.28303385,0.7730507
50899,0.08415565,0.17994107
50900,0.2396588,0.5149526
50901,0.15578596,0.18222897
50902,0.46264896,0.7370517
50903,0.13116144,0.31575266
50904,0.4344567,0.7265089
50905,0.26608709,0.53482753
50906,0.19424985,0.5736024
50907,0.18492825,0.44811118
50908,0.18639278,0.29785368
50909,0.2956644,0.68633884
50910,0.19282912,0.41295466
50911,0.19327906,0.4075796
50912,0.4070842,0.7986554
50913,0.20718881,0.5897398
50914,0.17538816,0.4230845
50915,0.15183152,0.1755711
50916,0.17606603,0.4067504
50917,0.14992198,0.36679003
50918,0.20119153,0.45773625
50919,0.21725412,0.3506429
50920,0.18292591,0.6326138
50921,0.15684599,0.26551488
50922,0.45730916,0.7975358
50923,0.23081942,0.4251661
50924,0.19504507,0.6464272
50925,0.18477121,0.7791771
50926,0.45770374,0.861989
50927,0.16178544,0.1838834
50928,0.16514355,0.32139692
50929,0.18686032,0.7327094
50930,0.12518094,0.15729703
50931,0.18390788,0.4806247
50932,0.31829128,0.6903836
50933,0.16106348,0.22413152
50934,0.21805266,0.2243615
50935,0.11967737,0.31480426
50936,0.13588843,0.16883336
50937,0.13816808,0.37586978
50938,0.30876952,0.7590284
50939,0.23412324,0.30513325
50940,0.080182426,0.28520223
50941,0.14154693,0.36269802
50942,0.17964314,0.3794467
50943,0.3932598,0.63131726
50944,0.1354339,0.36551496
50945,0.09692279,0.17388166
50946,0.261555,0.5523103
50947,0.24255809,0.7356524
50948,0.20756935,0.54587317
50949,0.42248902,0.77621436
50950,0.3524451,0.42694834
50951,0.15907301,0.2576301
50952,0.081789486,0.08482121
50953,0.22648731,0.4707829
50954,0.26785982,0.70480084
50955,0.18395862,0.37158394
50956,0.07398383,0.13112488
50957,0.38283467,0.77835476
50958,0.35792512,0.74178606
50959,0.18560807,0.30276504
50960,0.21317616,0.28690237
50961,0.22516868,0.2510533
50962,0.3502328,0.69181186
50963,0.24247266,0.63938636
50964,0.15124454,0.6027638
50965,0.21131063,0.42685
50966,0.17872378,0.28716314
50967,0.44589934,0.7002137
50968,0.34752023,0.8139157
50969,0.32787594,0.5999665
50970,0.4193497,0.7377654
50971,0.25675157,0.6231595
50972,0.24738114,0.6630654
50973,0.20474887,0.411712
50974,0.3414105,0.7581611
50975,0.2510366,0.56886905
50976,0.27399653,0.8473044
50977,0.1956332,0.69735247
50978,0.21117713,0.65068406
50979,0.3998165,0.6277206
50980,0.19181822,0.50782067
50981,0.2344006,0.5304936
50982,0.16387716,0.3667229
50983,0.1689302,0.77858543
50984,0.24479544,0.6829953
50985,0.17717357,0.4023587
50986,0.35332757,0.6364439
50987,0.21566018,0.6869672
50988,0.24696319,0.53812534
50989,0.21008424,0.48870865
50990,0.25905395,0.51460373
50991,0.18134588,0.39878604
50992,0.10810895,0.46142486
50993,0.18114609,0.3627896
50994,0.14686726,0.34909317
50995,0.12732264,0.31366315
50996,0.17669635,0.22024214
50997,0.21483609,0.30862817
50998,0.32589757,0.64597803
50999,0.30439773,0.58120203
51000,0.15305156,0.28276205
51001,0.17860392,0.40694603
51002,0.16216142,0.41694522
51003,0.3328319,0.62401104
51004,0.16030623,0.50050604
51005,0.09384608,0.3552112
51006,0.119686574,0.3054243
51007,0.21924664,0.5504251
51008,0.14463274,0.42716265
51009,0.4301469,0.7504774
51010,0.18532167,0.40781587
51011,0.27529022,0.60319865
51012,0.2020974,0.5275671
51013,0.46095482,0.6588998
51014,0.1968753,0.5169875
51015,0.3167343,0.7413931
51016,0.1312632,0.2895654
51017,0.18106447,0.6884808
51018,0.2827785,0.7669589
51019,0.24406944,0.3486988
51020,0.2358345,0.55684155
51021,0.16495179,0.44286266
51022,0.09990459,0.23585512
51023,0.30222252,0.56367576
51024,0.31690267,0.47115192
51025,0.1498669,0.2976601
51026,0.14981584,0.29755172
51027,0.22091535,0.6142081
51028,0.11878965,0.21515185
51029,0.2003956,0.38185766
51030,0.2602141,0.5857337
51031,0.20671025,0.27791116
51032,0.20159048,0.54705197
51033,0.19503109,0.53464955
51034,0.16103974,0.28430554
51035,0.23568617,0.42957863
51036,0.28939834,0.69997704
51037,0.22461632,0.42787665
51038,0.18915837,0.59531707
51039,0.2403449,0.6686123
51040,0.22614941,0.3210584
51041,0.17738584,0.55497885
51042,0.23378754,0.4661397
51043,0.18807861,0.4750758
51044,0.22275805,0.4078731
51045,0.23024793,0.3666337
51046,0.24061896,0.46069854
51047,0.24015383,0.7471786
51048,0.4277941,0.72801113
51049,0.18199423,0.37912413
51050,0.20758367,0.49589506
51051,0.11399769,0.18959183
51052,0.5503591,0.780201
51053,0.18661149,0.4549731
51054,0.1436411,0.3670411
51055,0.45617545,0.7556612
51056,0.25845173,0.50101876
51057,0.2668219,0.6114796
51058,0.39681065,0.70256156
51059,0.30082077,0.5810126
51060,0.21415767,0.44870552
51061,0.24784592,0.28718555
51062,0.12944612,0.23026048
51063,0.2191993,0.4692038
51064,0.20909365,0.61221266
51065,0.21011949,0.36577857
51066,0.37491235,0.81552994
51067,0.18823789,0.45617187
51068,0.11476158,0.3755334
51069,0.13359098,0.29927024
51070,0.33436027,0.5645364
51071,0.40418348,0.7661327
51072,0.16661227,0.23368658
51073,0.10856712,0.18418671
51074,0.25359896,0.59325314
51075,0.13394773,0.20793015
51076,0.15372679,0.28135887
51077,0.20042686,0.71498644
51078,0.16025567,0.32110927
51079,0.22075206,0.37371242
51080,0.2717282,0.30462033
51081,0.27331424,0.54125535
51082,0.137687,0.250833
51083,0.3063801,0.83139735
51084,0.18017372,0.332323
51085,0.1246208,0.25682625
51086,0.27238485,0.39881128
51087,0.20460193,0.5643201
51088,0.20768844,0.39454457
51089,0.29859996,0.48428363
51090,0.1413263,0.2324177
51091,0.42227256,0.7322431
51092,0.1636646,0.41119134
51093,0.27810517,0.5830669
51094,0.23497579,0.34439978
51095,0.25971305,0.37896416
51096,0.19796525,0.42591152
51097,0.27049312,0.81377196
51098,0.2252405,0.48248893
51099,0.13639063,0.48078492
51100,0.15595646,0.22324076
51101,0.22682531,0.70033216
51102,0.19777067,0.25393835
51103,0.34330425,0.71540016
51104,0.2812246,0.61539996
51105,0.16332798,0.4554165
51106,0.31225866,0.70548695
51107,0.18147904,0.36653316
51108,0.17393117,0.5938309
51109,0.32211548,0.40038195
51110,0.28854683,0.76401675
51111,0.31399333,0.715071
51112,0.51724386,0.8426211
51113,0.43369472,0.71332127
51114,0.22765769,0.47761902
51115,0.44049513,0.7660669
51116,0.23626052,0.66774356
51117,0.23947325,0.5594192
51118,0.09429278,0.15016657
51119,0.4496217,0.7741319
51120,0.1959842,0.35284737
51121,0.141025,0.5198492
51122,0.20398666,0.56661516
51123,0.2057504,0.4719958
51124,0.20303138,0.7606109
51125,0.26351255,0.45592576
51126,0.1660948,0.41624197
51127,0.2089136,0.3763621
51128,0.10440291,0.15281968
51129,0.13036367,0.26499453
51130,0.12794985,0.34819725
51131,0.36393133,0.6980363
51132,0.16102579,0.40266702
51133,0.32097232,0.7520125
51134,0.1992223,0.42498475
51135,0.120825574,0.2611849
51136,0.3195409,0.77957606
51137,0.21748729,0.4565078
51138,0.43307105,0.78063446
51139,0.2349525,0.41313383
51140,0.18144685,0.35531917
51141,0.18992618,0.6155469
51142,0.3289697,0.31572056
51143,0.2354545,0.4749293
51144,0.20369461,0.47568104
51145,0.15943547,0.34058514
51146,0.2980072,0.6745014
51147,0.29174036,0.5826545
51148,0.3029681,0.83623785
51149,0.1335177,0.33867314
51150,0.29739034,0.54398173
51151,0.21360265,0.46220127
51152,0.28674752,0.5602663
51153,0.13894904,0.1989528
51154,0.09281931,0.13223274
51155,0.16464469,0.34708154
51156,0.3574873,0.8260848
51157,0.17877863,0.3460995
51158,0.29191783,0.443403
51159,0.22124326,0.3838077
51160,0.5030618,0.78093404
51161,0.3483021,0.6883683
51162,0.19849673,0.3933071
51163,0.13814284,0.43476248
51164,0.28704548,0.6682378
51165,0.17208984,0.44168705
51166,0.24002308,0.5371435
51167,0.34451255,0.6929354
51168,0.18741094,0.47832713
51169,0.22012654,0.5819883
51170,0.21384588,0.37070242
51171,0.1645409,0.5793424
51172,0.16632953,0.33500853
51173,0.24423587,0.46659237
51174,0.23856358,0.45431852
51175,0.22756979,0.58378476
51176,0.17471932,0.32855764
51177,0.31236586,0.64518255
51178,0.25275457,0.4973915
51179,0.28799537,0.39528906
51180,0.12241109,0.3029702
51181,0.25814757,0.5317774
51182,0.16686457,0.30426425
51183,0.1336001,0.25148618
51184,0.14375581,0.10738444
51185,0.07920234,0.09945813
51186,0.22888249,0.38853142
51187,0.20109144,0.49087363
51188,0.3007797,0.39789507
51189,0.3702365,0.6846482
51190,0.17208615,0.326547
51191,0.2520063,0.8302139
51192,0.34207913,0.753791
51193,0.2805682,0.535891
51194,0.18888783,0.39947543
51195,0.24080443,0.2865546
51196,0.17902404,0.45648777
51197,0.24949817,0.6661776
51198,0.2360153,0.39543495
51199,0.16236,0.34258544
51200,0.09418434,0.118973315
51201,0.25130144,0.8020567
51202,0.18971789,0.34643257
51203,0.29220346,0.52372855
51204,0.16790983,0.47480407
51205,0.1954379,0.43781623
51206,0.16690567,0.26142797
51207,0.26804236,0.7123457
51208,0.20308049,0.46708244
51209,0.16494583,0.26893198
51210,0.28900167,0.6824664
51211,0.2363386,0.40002805
51212,0.18155654,0.37013564
51213,0.12721373,0.23133603
51214,0.083770245,0.2028271
51215,0.31867972,0.45586655
51216,0.35222277,0.69134223
51217,0.34613198,0.65884465
51218,0.26751587,0.7011259
51219,0.16136315,0.54000026
51220,0.2507612,0.57451713
51221,0.18368205,0.36253074
51222,0.21836871,0.30114114
51223,0.20435198,0.60779095
51224,0.19766425,0.3824733
51225,0.18875732,0.33359447
51226,0.37332436,0.7232975
51227,0.32896873,0.6386477
51228,0.19295557,0.37861413
51229,0.35800517,0.8043249
51230,0.16249757,0.34736714
51231,0.19985898,0.2909269
51232,0.19064544,0.19887997
51233,0.17527609,0.21062088
51234,0.189064,0.34531316
51235,0.24731712,0.53562015
51236,0.1664317,0.35613224
51237,0.22148445,0.51807475
51238,0.25268784,0.5197993
51239,0.25401974,0.24200298
51240,0.39882344,0.68069583
51241,0.15352397,0.17305674
51242,0.1529966,0.26574403
51243,0.1987674,0.50052315
51244,0.22550467,0.54392254
51245,0.14053725,0.2715385
51246,0.21417078,0.7332459
51247,0.10346551,0.21642996
51248,0.19370665,0.24961156
51249,0.405414,0.65855384
51250,0.25194132,0.32588795
51251,0.20322025,0.33864582
51252,0.17575638,0.39099327
51253,0.10677564,0.3199691
51254,0.30757797,0.44478762
51255,0.12311468,0.24677347
51256,0.24798483,0.4022073
51257,0.3768426,0.75561446
51258,0.1654853,0.41585967
51259,0.18933,0.31074178
51260,0.19368291,0.5896314
51261,0.19830488,0.46284688
51262,0.13357583,0.31357166
51263,0.13075003,0.21931148
51264,0.1320046,0.22915463
51265,0.28819805,0.46959987
51266,0.18076634,0.3716179
51267,0.20886658,0.5877657
51268,0.18391871,0.7402587
51269,0.17493932,0.517628
51270,0.19019115,0.44213042
51271,0.13672067,0.22636893
51272,0.14654922,0.3406464
51273,0.3435114,0.30957282
51274,0.14444014,0.18676622
51275,0.17237341,0.4012863
51276,0.24395919,0.47884676
51277,0.24559657,0.28940445
51278,0.10764053,0.28718948
51279,0.17674087,0.4825862
51280,0.22275977,0.4589277
51281,0.2859464,0.5548114
51282,0.3241581,0.56563634
51283,0.17309435,0.511146
51284,0.35189077,0.8133527
51285,0.26854423,0.50893
51286,0.13828026,0.21623474
51287,0.1427527,0.25988683
51288,0.28058073,0.5564187
51289,0.36966994,0.7231615
51290,0.14176118,0.16121724
51291,0.3941291,0.6885858
51292,0.2607238,0.50824106
51293,0.21145257,0.753215
51294,0.09047445,0.13760835
51295,0.25084507,0.673137
51296,0.21612364,0.7020014
51297,0.44796395,0.7497097
51298,0.27912456,0.5644469
51299,0.17168017,0.74626034
51300,0.2804066,0.7202779
51301,0.13946107,0.27453429
51302,0.27000055,0.6790433
51303,0.19564076,0.48536277
51304,0.26370943,0.81998336
51305,0.23624171,0.4374043
51306,0.37352663,0.7181053
51307,0.30451825,0.55646247
51308,0.25293684,0.43082568
51309,0.13862504,0.28523102
51310,0.27482787,0.83479685
51311,0.18022978,0.70786715
51312,0.38570535,0.69262
51313,0.14612992,0.24098042
51314,0.12161789,0.60429865
51315,0.25519958,0.49059308
51316,0.17608377,0.5815851
51317,0.29230857,0.4846673
51318,0.20124884,0.39215183
51319,0.3008465,0.6999109
51320,0.1805969,0.4037822
51321,0.26428404,0.43926713
51322,0.18552862,0.35965776
51323,0.4814927,0.75420123
51324,0.19122031,0.42161486
51325,0.1592392,0.4535943
51326,0.22135223,0.40746495
51327,0.20356682,0.14019647
51328,0.123443514,0.33663705
51329,0.20050144,0.35289517
51330,0.27959353,0.46751422
51331,0.14198194,0.40034226
51332,0.20406699,0.5891927
51333,0.25348765,0.7455853
51334,0.16240174,0.38178253
51335,0.18530022,0.416547
51336,0.19969587,0.57699275
51337,0.43528718,0.76997477
51338,0.15734671,0.31470427
51339,0.18325049,0.57682204
51340,0.34048507,0.64224416
51341,0.16247903,0.5400577
51342,0.24416284,0.4316991
51343,0.50745946,0.73758876
51344,0.14048551,0.29324886
51345,0.15330753,0.500694
51346,0.2506818,0.46993202
51347,0.28335187,0.72462064
51348,0.18031232,0.6754384
51349,0.15499717,0.47016454
51350,0.1420001,0.27176374
51351,0.3047025,0.6202097
51352,0.14220549,0.24677627
51353,0.14491887,0.23551674
51354,0.09970952,0.08699691
51355,0.1405638,0.26524356
51356,0.33297163,0.6323066
51357,0.21121323,0.41265744
51358,0.1995159,0.54941076
51359,0.1400928,0.35227513
51360,0.13040018,0.25057933
51361,0.20071626,0.41895062
51362,0.18630622,0.32264483
51363,0.23047796,0.41846126
51364,0.1176452,0.3343775
51365,0.16757682,0.4244044
51366,0.17582285,0.29686132
51367,0.1491942,0.41484413
51368,0.2810396,0.72400165
51369,0.15749742,0.3028286
51370,0.10640032,0.22778332
51371,0.47034392,0.7695271
51372,0.07587735,0.14906645
51373,0.26603776,0.66032094
51374,0.21828115,0.3864046
51375,0.3061754,0.6724659
51376,0.23850381,0.75046027
51377,0.1711422,0.18158361
51378,0.3442172,0.4641547
51379,0.20792452,0.45563468
51380,0.22806217,0.6239221
51381,0.36967194,0.8043929
51382,0.2717375,0.5175882
51383,0.23561844,0.36793268
51384,0.21772207,0.28938782
51385,0.18790343,0.46059492
51386,0.16690367,0.31054515
51387,0.19199148,0.6733715
51388,0.2162735,0.56551814
51389,0.16308564,0.40643004
51390,0.33216566,0.8570693
51391,0.19531295,0.47729877
51392,0.19023797,0.3979465
51393,0.2142958,0.5114872
51394,0.22651067,0.44280818
51395,0.22652134,0.41095474
51396,0.16876343,0.3073191
51397,0.23522,0.43219995
51398,0.28292513,0.46132922
51399,0.31122383,0.72085625
51400,0.3359699,0.5593656
51401,0.22356643,0.4903754
51402,0.21806154,0.394085
51403,0.23069109,0.6723568
51404,0.17463663,0.40611
51405,0.15564801,0.46388444
51406,0.2199966,0.40397483
51407,0.2494747,0.6312071
51408,0.46843147,0.8825509
51409,0.13558906,0.28457856
51410,0.24985017,0.6612072
51411,0.15178822,0.22871597
51412,0.1747788,0.45517796
51413,0.21585311,0.42171273
51414,0.21213916,0.5316885
51415,0.20386647,0.41174588
51416,0.3133079,0.54999393
51417,0.15787677,0.142924
51418,0.14867814,0.3770702
51419,0.22071774,0.52376145
51420,0.17955181,0.36351898
51421,0.1677085,0.3678179
51422,0.20569795,0.20173505
51423,0.13112617,0.18893668
51424,0.28840795,0.53256273
51425,0.14989749,0.26004624
51426,0.13892323,0.30062515
51427,0.23679979,0.5196192
51428,0.18005893,0.37687337
51429,0.29449606,0.4680103
51430,0.18405035,0.5764158
51431,0.17446136,0.27601764
51432,0.23581637,0.4154893
51433,0.18690287,0.61677206
51434,0.25323084,0.60026574
51435,0.22110035,0.4390272
51436,0.18248709,0.64836854
51437,0.30331737,0.65319943
51438,0.31362852,0.7192691
51439,0.24273898,0.60868716
51440,0.24054165,0.78906274
51441,0.3989387,0.78172654
51442,0.13120477,0.47766334
51443,0.15747155,0.47658762
51444,0.17176224,0.21785258
51445,0.22692828,0.37299484
51446,0.2329375,0.78668535
51447,0.1753161,0.34253415
51448,0.30070573,0.43646407
51449,0.20983598,0.3932621
51450,0.23300765,0.646395
51451,0.25271332,0.6283115
51452,0.2316137,0.48994797
51453,0.1624231,0.3081796
51454,0.25117072,0.42841184
51455,0.277644,0.37469056
51456,0.23784456,0.6179662
51457,0.21236823,0.6947133
51458,0.17668141,0.5902284
51459,0.2576292,0.64024425
51460,0.1930629,0.5172879
51461,0.24383299,0.48540783
51462,0.38228396,0.75360835
51463,0.31224012,0.70952266
51464,0.4342325,0.77043617
51465,0.20380995,0.39631334
51466,0.16357851,0.25483182
51467,0.45633957,0.8258675
51468,0.21492916,0.40782347
51469,0.11244346,0.30004105
51470,0.24424344,0.72500026
51471,0.1868278,0.6513663
51472,0.10035099,0.1238795
51473,0.45837894,0.82642263
51474,0.30788225,0.42246678
51475,0.14090659,0.49099812
51476,0.1749548,0.31232864
51477,0.2846936,0.737497
51478,0.17007926,0.43354306
51479,0.3384474,0.6611442
51480,0.324436,0.7879429
51481,0.18962654,0.36483932
51482,0.15205702,0.2844521
51483,0.17785768,0.5619741
51484,0.18653122,0.34909427
51485,0.13603398,0.24589185
51486,0.17454529,0.36922604
51487,0.19741794,0.3432513
51488,0.10359264,0.29911286
51489,0.16812621,0.36621803
51490,0.15242654,0.3414409
51491,0.18022054,0.411726
51492,0.318614,0.6416088
51493,0.15575778,0.25409967
51494,0.30212727,0.7309635
51495,0.1620623,0.4256581
51496,0.21917753,0.35402703
51497,0.36099353,0.6018767
51498,0.31994757,0.71815294
51499,0.13603765,0.24193187
51500,0.25339505,0.55099213
51501,0.19356379,0.37725675
51502,0.22571407,0.38429734
51503,0.15908094,0.42633843
51504,0.15884288,0.46413118
51505,0.12920837,0.49516594
51506,0.15010114,0.6144207
51507,0.18245813,0.29615343
51508,0.12609966,0.2901445
51509,0.094307706,0.28835002
51510,0.23775347,0.49110273
51511,0.1241583,0.18693948
51512,0.30609217,0.7714168
51513,0.31885105,0.53509885
51514,0.17631462,0.5380714
51515,0.29515648,0.70371526
51516,0.21422523,0.5326543
51517,0.31572673,0.7853781
51518,0.35749093,0.6926234
51519,0.23171611,0.5288671
51520,0.22511004,0.46736214
51521,0.26602474,0.58938265
51522,0.32951984,0.7597939
51523,0.27218246,0.71311104
51524,0.13469002,0.1898636
51525,0.20852932,0.522564
51526,0.45050094,0.7031956
51527,0.3419325,0.5298995
51528,0.249652,0.49803323
51529,0.13340929,0.3757845
51530,0.19854258,0.46208346
51531,0.24770813,0.76409364
51532,0.3365286,0.57134247
51533,0.12761952,0.20414211
51534,0.30227262,0.55856544
51535,0.23003219,0.63904226
51536,0.3449153,0.6203062
51537,0.30392104,0.81235576
51538,0.21218643,0.5091352
51539,0.19281743,0.6980806
51540,0.13746043,0.46183866
51541,0.20234424,0.4824831
51542,0.14000568,0.3230958
51543,0.15271647,0.23657748
51544,0.21523862,0.7267599
51545,0.17828162,0.77850145
51546,0.19117218,0.23470372
51547,0.40796876,0.65092844
51548,0.18794009,0.602376
51549,0.18494178,0.25927052
51550,0.1988293,0.58412737
51551,0.33820465,0.56553423
51552,0.083219394,0.1890796
51553,0.22749183,0.38261402
51554,0.20792705,0.18874219
51555,0.14206116,0.1910952
51556,0.36587635,0.6660958
51557,0.07007778,0.10767869
51558,0.18197337,0.4859827
51559,0.23248452,0.552445
51560,0.18831669,0.37190658
51561,0.18899928,0.5242925
51562,0.21719311,0.4008971
51563,0.3604245,0.67945635
51564,0.12672767,0.26279178
51565,0.21632741,0.6291625
51566,0.1361721,0.3865406
51567,0.17853737,0.3278656
51568,0.44914612,0.73057795
51569,0.14107357,0.18410918
51570,0.4752037,0.7381132
51571,0.27677527,0.730489
51572,0.16806126,0.38701206
51573,0.19980259,0.6318274
51574,0.12647974,0.26183888
51575,0.2465956,0.7914039
51576,0.25338474,0.74349654
51577,0.14842798,0.4337362
51578,0.31725517,0.66638076
51579,0.35499647,0.70360166
51580,0.20019287,0.645501
51581,0.104372755,0.185094
51582,0.15088542,0.55686164
51583,0.23454505,0.559793
51584,0.23012458,0.5202413
51585,0.27412826,0.7406683
51586,0.47772345,0.81135553
51587,0.22054498,0.46195263
51588,0.17115211,0.29310116
51589,0.33789814,0.7987823
51590,0.22028142,0.6914547
51591,0.18978167,0.42887458
51592,0.18121608,0.40511456
51593,0.2850189,0.5135395
51594,0.09239076,0.46481964
51595,0.35207167,0.59028196
51596,0.18936633,0.36680743
51597,0.35936525,0.6764988
51598,0.1872916,0.3738409
51599,0.287839,0.646361
51600,0.20224789,0.4823479
51601,0.17222935,0.41130102
51602,0.109267056,0.23596673
51603,0.21462479,0.6786844
51604,0.44949168,0.77829564
51605,0.2167445,0.29033804
51606,0.17575462,0.34752065
51607,0.54675555,0.7286844
51608,0.21037394,0.5305172
51609,0.33645323,0.6711322
51610,0.14578187,0.3523355
51611,0.28583905,0.59931356
51612,0.31247652,0.74780226
51613,0.31851438,0.5705956
51614,0.098431185,0.16904606
51615,0.28210264,0.5100718
51616,0.20068645,0.65882415
51617,0.17499653,0.48037192
51618,0.17912304,0.31844378
51619,0.21462183,0.74005616
51620,0.19871853,0.5216616
51621,0.120393395,0.14127882
51622,0.35475448,0.710526
51623,0.13885377,0.40035644
51624,0.2235067,0.58673316
51625,0.21778594,0.5242914
51626,0.28272808,0.83581674
51627,0.5288789,0.8043324
51628,0.15371718,0.27709934
51629,0.20364487,0.6432893
51630,0.21955465,0.35277152
51631,0.21422373,0.61154985
51632,0.24673907,0.29142353
51633,0.258112,0.5904339
51634,0.09667899,0.12590775
51635,0.12162563,0.3325017
51636,0.2799411,0.5535883
51637,0.20086803,0.48411795
51638,0.13903193,0.43392906
51639,0.25791487,0.44596842
51640,0.31261292,0.63920385
51641,0.48403773,0.75366384
51642,0.24729142,0.451832
51643,0.13970098,0.38831013
51644,0.25945055,0.38402072
51645,0.35937533,0.59395754
51646,0.22378145,0.51523316
51647,0.14085892,0.23142427
51648,0.29305193,0.47693163
51649,0.18042192,0.44520092
51650,0.3075117,0.81613207
51651,0.3023553,0.7088772
